Date,Time,Open,High,Low,Close,Volume
20240529,00:00:00,5305.91,5305.99,5261.42,5262.89,125854500
20240530,00:00:00,5256.61,5260.11,5221.63,5226.44,127921880
20240531,00:00:00,5235.62,5291.83,5191.09,5282.43,160957340
20240603,00:00:00,5286.49,5298.93,5232.99,5286.58,172683670
20240604,00:00:00,5285.76,5298.78,5248.48,5291.10,179685670
20240605,00:00:00,5291.82,5354.45,5289.08,5350.14,115692340
20240606,00:00:00,5353.59,5361.70,5334.28,5350.75,124967080
20240607,00:00:00,5351.49,5375.52,5318.88,5341.97,187029290
20240610,00:00:00,5340.76,5366.09,5328.27,5356.42,127407840
20240611,00:00:00,5360.75,5377.32,5326.21,5376.57,127910770
20240612,00:00:00,5375.47,5447.26,5371.49,5417.96,185834080
20240613,00:00:00,5429.49,5445.83,5402.23,5430.36,150820890
20240614,00:00:00,5431.08,5438.08,5393.02,5429.31,170422530
20240617,00:00:00,5431.00,5488.87,5420.37,5472.58,151355320
20240618,00:00:00,5475.35,5490.30,5469.75,5489.70,115846010
20240619,00:00:00,5489.16,5494.61,5487.52,5489.86,23237150
20240620,00:00:00,5490.25,5516.28,5455.63,5470.17,168924730
20240621,00:00:00,5475.33,5482.18,5451.03,5469.82,165438600
20240624,00:00:00,5470.13,5490.56,5442.53,5448.26,155637720
20240625,00:00:00,5447.96,5473.66,5445.22,5467.90,123949420
20240626,00:00:00,5468.83,5486.19,5451.10,5468.26,136007520
20240627,00:00:00,5467.49,5490.73,5451.10,5485.99,135497710
20240628,00:00:00,5487.48,5523.90,5450.33,5470.31,176097840
20240701,00:00:00,5472.48,5480.13,5445.15,5471.78,162269930
20240702,00:00:00,5472.73,5510.65,5444.16,5506.41,134433330
20240703,00:00:00,5503.70,5538.61,5501.33,5534.25,73392720
20240704,00:00:00,5533.69,5539.87,5528.36,5531.87,16403360
20240705,00:00:00,5531.74,5570.12,5530.42,5563.56,107714280
20240708,00:00:00,5556.50,5582.38,5555.36,5573.05,80528310
20240709,00:00:00,5573.54,5590.89,5571.80,5577.47,81321100
20240710,00:00:00,5578.21,5635.69,5576.48,5629.54,63890480
20240711,00:00:00,5630.15,5654.16,5576.53,5585.13,192375290
20240712,00:00:00,5586.44,5655.62,5570.50,5616.83,139305110
20240715,00:00:00,5620.99,5666.93,5613.49,5633.42,169248090
20240716,00:00:00,5637.80,5669.82,5621.83,5663.79,168810260
20240717,00:00:00,5663.45,5666.31,5581.71,5588.40,229916900
20240718,00:00:00,5594.04,5614.58,5522.21,5546.51,286399140
20240719,00:00:00,5556.78,5561.08,5496.34,5501.57,278608510
20240722,00:00:00,5515.24,5570.21,5507.13,5564.15,210317680
